side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,photometry_side_in_index,photometry_side_out_index,photometry_center_in_index,photometry_center_out_index,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,dob,treatment,viral_expression,age_days
879,935.8809929341078,878,935.5279974639416,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,1,110,001,LLR,011,0.9999632569097855,4.90700247165765e-06,-0.9999583499073138,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.6,Exploration,17354,17323,17327,17317,17319,17323,935.1179999999999,935.226,935.442,935.658,-0.7264960417327594,-2.1724818072049725,-1.2550223584450197,-2.4855244333612605,-1.2550223584450197,-2.4855244333612605,-0.743633024882251,-1.3039794214316185,WCL25,060223,green_r,,,,
881,937.6599915325642,880,937.4069955199957,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9999950947956301,4.90700247165765e-06,-0.9999901877931584,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,17387,17323,17327,17317,17319,17323,935.1179999999999,935.226,935.442,935.658,-0.7264960417327594,-2.1724818072049725,-1.2550223584450197,-2.4855244333612605,-1.2550223584450197,-2.4855244333612605,-0.743633024882251,-1.3039794214316185,WCL25,060223,green_r,,,,
883,939.4200000911951,882,939.1669940203428,True,False,0.09999999999999998,0.9,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999993451549728,4.90700247165765e-06,-0.9999944381525011,0.8,0.0,0.9,-0.9,0.9,0.2,Left Bias,17420,17323,17327,17317,17319,17323,935.1179999999999,935.226,935.442,935.658,-0.7264960417327594,-2.1724818072049725,-1.2550223584450197,-2.4855244333612605,-1.2550223584450197,-2.4855244333612605,-0.743633024882251,-1.3039794214316185,WCL25,060223,green_r,,,,
885,940.9870002418756,884,940.6399995088577,True,False,0.09999999999999998,0.9,False,l,a,ll,aa,Lll,Aaa,0,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.13349996228117378,4.90700247165765e-06,-0.13349505527870212,0.6,0.0,0.9,-0.9,0.9,0.0,Left Bias,17449,17323,17327,17317,17319,17323,935.1179999999999,935.226,935.442,935.658,-0.7264960417327594,-2.1724818072049725,-1.2550223584450197,-2.4855244333612605,-1.2550223584450197,-2.4855244333612605,-0.743633024882251,-1.3039794214316185,WCL25,060223,green_r,,,,
887,942.693991586566,886,942.3989921808243,True,False,0.09999999999999998,0.9,False,l,a,ll,aa,lll,aaa,0,0,0,0,0,0,0,1,0,0,001,000,LLL,000,0.01782225159988765,4.90700247165765e-06,-0.017817344597415994,0.4,0.0,0.9,-0.9,0.9,0.0,Left Bias,17480,17635,17639,17630,-1,17635,952.02,,952.29,952.506,7.831943070425139,5.319920937587504,5.133726868403818,3.5812869853055425,5.133726868403818,3.5812869853055425,5.36026657519383,3.0981192711068526,WCL25,060223,green_r,,,,
889,944.4350000470877,888,944.0699949860573,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,llR,aaB,1,0,0,0,0,0,0,0,0,0,000,000,LLL,000,0.0023792714744046827,4.90700247165765e-06,-0.002374364471933025,0.4,0.2,0.9,-0.7,0.7,0.2,Left Bias,17512,17524,17561,17516,17517,17524,945.864,945.918,946.2959999999999,948.294,1.9374885666900634,0.0062837948094154605,-0.0746629516110483,-0.8948276758125048,-0.0746629516110483,-0.8948276758125048,4.223373844291286,1.8092570704247013,WCL25,060223,green_r,,,,
891,946.9279959797859,890,946.5979937463999,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,0,0,0,100,100,RLL,100,0.0023792714744046827,0.8665006053820564,0.8641213339076518,0.4,0.4,0.9,-0.5,0.5,0.2,Left Bias,17559,17573,17607,17566,17567,17573,948.564,948.6179999999999,948.942,950.778,3.09866062740638,1.329056368245969,0.7946849937474137,0.03574377560756763,0.7946849937474137,0.03574377560756763,4.24587535566987,0.00928069647405691,WCL25,060223,green_r,,,,
896,951.0099995881319,895,950.5849968641996,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,0,110,110,RRL,010,0.0023792714744046827,0.9821778241831818,0.9797985527087771,0.6,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,17634,17674,17704,17667,17669,17674,954.018,954.126,954.396,956.016,0.7808395018679067,0.08200871644022427,0.2333170544301012,-0.9855905762262609,0.2333170544301012,-0.9855905762262609,-0.7294492347351603,-1.4884319527905223,WCL25,060223,green_r,,,,
898,953.5929970443249,897,953.1059950590134,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,0.0023792714744046827,0.9976207386426389,0.9952414671682343,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,17682,17674,17704,17667,17669,17674,954.018,954.126,954.396,956.016,0.7808395018679067,0.08200871644022427,0.2333170544301012,-0.9855905762262609,0.2333170544301012,-0.9855905762262609,-0.7294492347351603,-1.4884319527905223,WCL25,060223,green_r,,,,
900,956.1939988285303,899,955.8339927345514,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9996823684905358,0.9973030970161312,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,17730,17715,17744,17709,17710,17715,956.286,956.34,956.61,958.176,-0.2070808138481077,-0.7956121439449638,0.3221461859268441,-0.6131864706929621,0.3221461859268441,-0.6131864706929621,3.1040885936023317,2.055149174436052,WCL25,060223,green_r,,,,
906,961.6639953106642,905,961.2659990787506,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999575961776993,0.9975783247032947,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,17831,17848,17851,17843,17844,17848,963.5219999999999,963.576,963.792,963.954,0.7075408945303274,-1.4919913853408695,2.6763939625620634,-0.30247528844291893,2.6763939625620634,-0.30247528844291893,3.035672656959422,0.3879279723923138,WCL25,060223,green_r,,,,
908,963.8860009610653,907,963.5580003261566,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999943390876153,0.9976150676132106,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,17873,17878,17908,17872,17873,17878,965.088,965.1419999999999,965.412,967.032,4.185058522683755,2.18111172547064,2.172448892870534,0.6314799634466632,2.172448892870534,0.6314799634466632,1.5234364063208756,-0.18793528947331828,WCL25,060223,green_r,,,,
910,966.0219982266426,909,965.7689921557903,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999992442679153,0.9976199727935107,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,17912,17918,17948,17912,17913,17918,967.2479999999999,967.302,967.572,969.192,1.0176580838203204,-0.7325123575017163,-0.3093329126760837,-1.1395053327141362,-0.3093329126760837,-1.1395053327141362,0.7196021635639129,-0.7225469379276986,WCL25,060223,green_r,,,,
912,968.718996271491,911,968.3619976043701,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999998991097291,0.9976206276353244,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,17962,17958,17982,17953,17954,17958,969.462,969.516,969.732,971.028,1.625565543325315,0.3975173916548962,2.1176927787461985,1.1301955193594528,2.1176927787461985,1.1301955193594528,4.382654067606833,1.6260593373792573,WCL25,060223,green_r,,,,
914,971.0609972476959,913,970.7989990711212,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999999865311439,0.9976207150567392,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18005,18030,18058,18023,18024,18030,973.242,973.2959999999999,973.62,975.132,0.5629459934792191,-0.14117070256513564,0.04452635505775447,-1.215771738329978,0.04452635505775447,-1.215771738329978,10.01730094053304,4.485376310156975,WCL25,060223,green_r,,,,
916,972.685993462801,915,972.3829977214336,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.0023792714744046827,0.13350004790492442,0.13112077643051975,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18036,18030,18058,18023,18024,18030,973.242,973.2959999999999,973.62,975.132,0.5629459934792191,-0.14117070256513564,0.04452635505775447,-1.215771738329978,0.04452635505775447,-1.215771738329978,10.01730094053304,4.485376310156975,WCL25,060223,green_r,,,,
918,974.8530004173517,917,974.5379950851202,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.0023792714744046827,0.8843222133276452,0.8819429418532405,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18076,18070,18100,18065,18065,18070,975.51,975.51,975.78,977.4,1.5123301945896033,0.29395288311209045,-0.020942095333587603,-0.38217283176893124,-0.020942095333587603,-0.38217283176893124,-0.9691307680876141,-1.5521304381812517,WCL25,060223,green_r,,,,
920,977.0209930837154,919,976.7389990389347,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.0023792714744046827,0.9845570097297056,0.982177738255301,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18116,18112,18114,18107,-1,18112,977.778,,978.048,978.156,-0.3857837980083226,-1.0663813389049148,0.9434484647239152,-0.18776192887070697,0.9434484647239152,-0.18776192887070697,1.1099597096061955,0.10974408015871187,WCL25,060223,green_r,,,,
922,980.8810003101826,921,980.5109962821007,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9979383600313525,0.9955590885569479,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18187,18185,18213,18177,18178,18185,981.558,981.612,981.99,983.502,3.167248242133484,0.3814911254519849,0.5394489088275422,-0.9315488071619493,0.5394489088275422,-0.9315488071619493,1.4164783099894867,0.29438742556594316,WCL25,060223,green_r,,,,
924,983.0409966409206,923,982.7690005302429,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9997247709617159,0.9973454994873112,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18227,18224,18254,18219,18220,18224,983.826,983.88,984.096,985.716,0.882697356719274,0.28262042595402836,0.6481538218029824,0.0214409581807608,0.6481538218029824,0.0214409581807608,1.399346936122719,-0.7413647803239408,WCL25,060223,green_r,,,,
927,987.0569977909327,926,986.7629941552877,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999632569097093,0.9975839854353047,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18302,18309,18337,18302,18303,18309,988.308,988.362,988.686,990.198,3.1224599420925134,0.7010854741732799,0.4835618437005653,-0.44335220137598685,0.4835618437005653,-0.44335220137598685,2.322190653222093,0.4455901492703391,WCL25,060223,green_r,,,,
929,989.2869997769594,928,988.8649944216013,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.99999509479562,0.9976158233212153,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18343,18349,18380,18343,18344,18349,990.5219999999999,990.576,990.846,992.52,2.0714612095538536,0.06556006755383584,0.709973085947627,-0.6058740187232127,0.709973085947627,-0.6058740187232127,5.45241215292759,3.88420186931248,WCL25,060223,green_r,,,,
931,991.3709957152605,930,991.0899974405766,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999993451549715,0.9976200736805668,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18382,18391,18396,18386,18387,18391,992.8439999999999,992.898,993.114,993.384,7.988032503272751,5.562125752066055,4.252856540961211,3.151208675212959,4.252856540961211,3.151208675212959,3.1321441022338976,2.4866488646749243,WCL25,060223,green_r,,,,
933,993.5860008001328,932,993.2960003614426,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999999125781561,0.9976206411037515,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18423,18422,18425,18416,18416,18422,994.4639999999999,994.4639999999999,994.788,994.95,2.9571954506041553,1.5677866564624987,3.5053951758150754,1.3397888073280868,3.5053951758150754,1.3397888073280868,4.369861319863877,1.6484184851016104,WCL25,060223,green_r,,,,
935,995.9439944475889,934,995.5939963459969,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999999883291795,0.9976207168547748,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18466,18473,18499,18466,18468,18473,997.164,997.2719999999999,997.542,998.946,1.052203418330209,-0.02167233029745875,-0.5582538849732707,-1.8290992934774821,-0.5582538849732707,-1.8290992934774821,-1.6802622152036706,-2.5013880347258772,WCL25,060223,green_r,,,,
937,998.1049966067076,936,997.8089913725853,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999999984419449,0.9976207269675402,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,18506,18510,18514,18504,18505,18510,999.216,999.27,999.54,999.756,-1.0939410214198644,-1.9191475344069113,0.030326068569551057,-0.9765627275825427,0.030326068569551057,-0.9765627275825427,0.507244245411398,-0.2754517480378114,WCL25,060223,green_r,,,,
939,1000.4069957882166,938,1000.1289948821068,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0023792714744046827,0.9999999997919996,0.997620728317595,0.8,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,18549,18541,18545,18534,18536,18541,1000.836,1000.944,1001.2139999999999,1001.43,0.9923611178600908,-0.019859603689552908,0.42444769327153264,-0.8835534418100691,0.42444769327153264,-0.8835534418100691,0.3000443207516333,-1.0620746148172722,WCL25,060223,green_r,,,,
941,1002.0689964294434,940,1001.7229914665222,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,Rrr,Aaa,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.0023792714744046827,0.13350004967524942,0.13112077820084475,0.6,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,18580,18541,18545,18534,18536,18541,1000.836,1000.944,1001.2139999999999,1001.43,0.9923611178600908,-0.019859603689552908,0.42444769327153264,-0.8835534418100691,0.42444769327153264,-0.8835534418100691,0.3000443207516333,-1.0620746148172722,WCL25,060223,green_r,,,,
945,1004.8120010644197,944,1004.4539965689182,False,True,0.9,0.09999999999999998,True,R,A,rR,aA,rrR,aaA,0,0,1,0,0,1,0,1,1,0,001,111,RRR,000,0.0023792714744046827,0.017822263267001093,0.01544299179259641,0.6,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,18630,18657,18662,18650,18652,18657,1007.1,1007.208,1007.478,1007.7479999999999,0.5709838438609182,-0.3562256834660037,3.344715705761067,0.028382688046499738,3.344715705761067,0.028382688046499738,4.7432488843608915,1.2554203117003289,WCL25,060223,green_r,,,,
947,1006.8169992417097,946,1006.5239913761616,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,rRr,aAa,0,1,1,0,0,1,0,0,1,0,100,111,RRR,000,0.0023792714744046827,0.8688792233289475,0.8664999518545429,0.4,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,18668,18657,18662,18650,18652,18657,1007.1,1007.208,1007.478,1007.7479999999999,0.5709838438609182,-0.3562256834660037,3.344715705761067,0.028382688046499738,3.344715705761067,0.028382688046499738,4.7432488843608915,1.2554203117003289,WCL25,060223,green_r,,,,
949,1008.483998849988,948,1008.1159964203835,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,Rrr,Aaa,0,0,1,0,1,1,0,0,1,0,010,111,RRR,000,0.0023792714744046827,0.11599541950033365,0.11361614802592897,0.2,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,18698,18657,18662,18650,18652,18657,1007.1,1007.208,1007.478,1007.7479999999999,0.5709838438609182,-0.3562256834660037,3.344715705761067,0.028382688046499738,3.344715705761067,0.028382688046499738,4.7432488843608915,1.2554203117003289,WCL25,060223,green_r,,,,
953,1010.7539925724268,952,1010.3930007666349,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,rrL,aaB,1,0,1,0,0,1,0,1,1,0,001,111,RRR,000,0.0023792714744046827,0.015485394268616906,0.013106122794212223,0.4,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,18741,18751,18772,18746,18748,18751,1012.284,1012.3919999999999,1012.554,1013.688,1.2718687948085932,-0.13137818607440646,1.5828705564340746,0.07666336034880532,1.5828705564340746,0.07666336034880532,0.14139148537754778,-0.6413695613726141,WCL25,060223,green_r,,,,
956,1014.7559925913811,955,1014.3979981541634,False,True,0.9,0.09999999999999998,False,r,a,Lr,Ab,rLr,aBa,1,1,0,1,0,1,0,0,1,0,100,011,LRR,100,0.8668175831570726,0.015485394268616906,-0.8513321888884556,0.4,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.4,Right Bias,18815,18657,18662,18650,18652,18657,1007.1,1007.208,1007.478,1007.7479999999999,0.5709838438609182,-0.3562256834660037,3.344715705761067,0.028382688046499738,3.344715705761067,0.028382688046499738,4.7432488843608915,1.2554203117003289,WCL25,060223,green_r,,,,
958,1016.5129937231541,957,1016.1479987204075,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,LrL,AbA,1,0,1,1,1,0,1,0,1,0,010,101,RLR,110,0.8668175831570726,0.0020673009045311785,-0.8647502822525414,0.4,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,18847,18846,18849,18840,18841,18846,1017.36,1017.414,1017.684,1017.846,1.7812336702021978,0.39598838089662264,1.415661826012438,0.3433702730366134,1.415661826012438,0.3433702730366134,4.220428695430878,0.861991878987914,WCL25,060223,green_r,,,,
960,1018.1209914386272,959,1017.8179956972599,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,1,1,0,1,101,010,LRL,111,0.9822201407319012,0.0020673009045311785,-0.98015283982737,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.6,Exploration,18877,18889,18908,18882,18884,18889,1019.628,1019.736,1020.006,1021.032,-0.4745211915279285,-0.8713508154109131,-0.7095385633165093,-1.4105110712229683,-0.7095385633165093,-1.4105110712229683,-0.9106281127057503,-1.5369805665017333,WCL25,060223,green_r,,,,
962,1019.8409982025623,961,1019.5519935339689,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,1,110,001,LLR,011,0.9976263879039962,0.0020673009045311785,-0.9955590869994649,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.6,Exploration,18909,18919,18939,18914,18915,18919,1021.356,1021.41,1021.626,1022.706,-0.834384986529356,-2.0579369733596256,-0.8193724171318592,-2.4052881250998404,-0.8193724171318592,-2.4052881250998404,1.2303225146334895,-0.44183901159046435,WCL25,060223,green_r,,,,
964,1021.4979998767376,963,1021.2689928710461,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9996831226672078,0.0020673009045311785,-0.9976158217626766,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,18939,18949,18970,18943,18945,18949,1022.922,1023.03,1023.246,1024.3799999999999,2.2419012627545003,0.30530901871050964,3.404937037759284,1.295421698650539,3.404937037759284,1.295421698650539,2.6524403922362194,0.22121339402710888,WCL25,060223,green_r,,,,
966,1023.1609962880611,965,1022.8969965130091,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999576968603224,0.0020673009045311785,-0.9978903959557912,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,18970,18979,18999,18974,18975,18979,1024.596,1024.65,1024.866,1025.946,1.5474237904095736,-0.7000523465206947,-0.7759042714867468,-1.524106221955945,-0.7759042714867468,-1.524106221955945,0.8413273659602587,-0.2800142239392652,WCL25,060223,green_r,,,,
971,1027.2669989615679,970,1026.9209939986467,True,False,0.9,0.09999999999999998,True,L,A,lL,aA,LlL,AaA,0,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.1334944022317679,0.0020673009045311785,-0.13142710132723673,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,19046,19042,19065,19037,19037,19042,1027.998,1027.998,1028.268,1029.51,4.82874621621862,2.7709930788629893,1.8023598966045562,0.15264693746219438,1.8023598966045562,0.15264693746219438,3.114923024611089,0.3872621437021915,WCL25,060223,green_r,,,,
